"id"	"housing_median_age"	"population"	"households"	"median_income"	"median_house_value"
"1316"	"40.0"	"520.0"	"218.0"	"2.2727"	"67200.0"
"1317"	"46.0"	"1059.0"	"399.0"	"3.8487"	"203300.0"
"1318"	"26.0"	"896.0"	"260.0"	"3.4861"	"112500.0"
"1319"	"26.0"	"1241.0"	"472.0"	"6.8753"	"403000.0"
"1320"	"15.0"	"759.0"	"479.0"	"3.5333"	"114400.0"
"1321"	"26.0"	"1861.0"	"950.0"	"3.4047"	"294500.0"
"1322"	"14.0"	"2819.0"	"970.0"	"3.8598"	"174400.0"
"1323"	"31.0"	"705.0"	"360.0"	"4.0"	"278500.0"
"1324"	"44.0"	"1419.0"	"373.0"	"1.8224"	"143800.0"
"1325"	"35.0"	"619.0"	"206.0"	"9.8144"	"500001.0"
"1326"	"36.0"	"653.0"	"241.0"	"10.6272"	"500001.0"
"1327"	"35.0"	"779.0"	"309.0"	"6.1142"	"256300.0"
"1328"	"17.0"	"7343.0"	"2230.0"	"3.6361"	"157700.0"
"1329"	"40.0"	"1135.0"	"315.0"	"2.1182"	"58900.0"
"1330"	"9.0"	"2280.0"	"589.0"	"5.5632"	"195100.0"
"1331"	"35.0"	"2140.0"	"488.0"	"3.1979"	"154700.0"
"1332"	"16.0"	"1009.0"	"417.0"	"3.4063"	"138000.0"
"1333"	"24.0"	"1566.0"	"753.0"	"1.5076"	"145800.0"
"1334"	"37.0"	"2195.0"	"610.0"	"2.7022"	"151900.0"
"1335"	"27.0"	"466.0"	"133.0"	"3.0909"	"187500.0"
"1336"	"31.0"	"719.0"	"236.0"	"3.535"	"210300.0"
"1337"	"20.0"	"786.0"	"240.0"	"4.0"	"164600.0"
"1338"	"26.0"	"329.0"	"158.0"	"1.4338"	"43900.0"
"1339"	"7.0"	"931.0"	"355.0"	"2.5221"	"109200.0"
"1340"	"16.0"	"2524.0"	"1008.0"	"2.6739"	"78000.0"
"1341"	"12.0"	"2293.0"	"960.0"	"3.4543"	"194500.0"
"1342"	"24.0"	"1258.0"	"324.0"	"2.683"	"169400.0"
"1343"	"52.0"	"495.0"	"208.0"	"10.7097"	"500001.0"
"1344"	"35.0"	"1110.0"	"435.0"	"3.8029"	"414800.0"
"1345"	"39.0"	"1519.0"	"788.0"	"4.4081"	"435200.0"
"1346"	"44.0"	"1605.0"	"384.0"	"3.3785"	"184900.0"
"1347"	"47.0"	"1514.0"	"498.0"	"4.3359"	"209200.0"
"1348"	"26.0"	"102.0"	"39.0"	"2.5625"	"103100.0"
"1349"	"52.0"	"1209.0"	"540.0"	"3.5912"	"284900.0"
"1350"	"36.0"	"1395.0"	"486.0"	"5.1738"	"203700.0"
"1351"	"9.0"	"966.0"	"275.0"	"3.8125"	"96700.0"
"1352"	"10.0"	"1900.0"	"794.0"	"8.7991"	"478500.0"
"1353"	"28.0"	"1849.0"	"849.0"	"3.0293"	"241700.0"
"1354"	"16.0"	"182.0"	"75.0"	"2.425"	"76100.0"
"1355"	"16.0"	"51.0"	"15.0"	"2.475"	"225000.0"
"1356"	"19.0"	"1206.0"	"429.0"	"4.4958"	"192600.0"
"1357"	"45.0"	"2337.0"	"781.0"	"3.4472"	"225400.0"
"1358"	"12.0"	"1673.0"	"1088.0"	"5.3081"	"287500.0"
"1359"	"50.0"	"1223.0"	"837.0"	"1.2041"	"168100.0"
"1360"	"6.0"	"2693.0"	"770.0"	"7.7569"	"387400.0"
"1361"	"38.0"	"1697.0"	"530.0"	"1.9052"	"83400.0"
"1362"	"20.0"	"1070.0"	"521.0"	"4.4615"	"384800.0"
"1363"	"35.0"	"1148.0"	"416.0"	"4.869"	"221600.0"
"1364"	"17.0"	"3051.0"	"1000.0"	"1.7199"	"175000.0"
"1365"	"18.0"	"1643.0"	"664.0"	"2.0714"	"92600.0"
"1366"	"16.0"	"1497.0"	"655.0"	"2.6875"	"178200.0"
"1367"	"36.0"	"2216.0"	"1130.0"	"8.0499"	"495600.0"
"1368"	"16.0"	"1687.0"	"581.0"	"1.9167"	"70400.0"
"1369"	"11.0"	"4409.0"	"1622.0"	"6.67"	"283200.0"
"1370"	"26.0"	"951.0"	"336.0"	"10.4277"	"500001.0"
"1371"	"44.0"	"497.0"	"228.0"	"4.1852"	"303300.0"
"1372"	"34.0"	"1005.0"	"272.0"	"3.692"	"172600.0"
"1373"	"32.0"	"645.0"	"334.0"	"5.0476"	"500001.0"
"1374"	"44.0"	"645.0"	"259.0"	"3.2437"	"223900.0"
"1375"	"20.0"	"557.0"	"232.0"	"2.0882"	"104900.0"
"1376"	"35.0"	"1465.0"	"470.0"	"4.4896"	"184600.0"
"1377"	"14.0"	"1209.0"	"377.0"	"8.4352"	"441400.0"
"1378"	"47.0"	"1399.0"	"613.0"	"3.7455"	"247400.0"
"1379"	"21.0"	"1114.0"	"472.0"	"2.0091"	"101500.0"
"1380"	"10.0"	"1538.0"	"587.0"	"4.45"	"138700.0"
"1381"	"9.0"	"4830.0"	"1606.0"	"6.6246"	"284200.0"
"1382"	"52.0"	"707.0"	"290.0"	"3.4812"	"432800.0"
"1383"	"21.0"	"1847.0"	"859.0"	"3.0321"	"135500.0"
"1384"	"44.0"	"980.0"	"372.0"	"3.6"	"307400.0"
"1385"	"9.0"	"884.0"	"333.0"	"4.5042"	"206400.0"
"1386"	"36.0"	"687.0"	"221.0"	"3.5403"	"195400.0"
"1387"	"45.0"	"1318.0"	"431.0"	"3.0737"	"111600.0"
"1388"	"21.0"	"910.0"	"311.0"	"7.8453"	"343300.0"
"1389"	"43.0"	"747.0"	"279.0"	"2.7857"	"104200.0"
"1390"	"28.0"	"1287.0"	"496.0"	"5.0782"	"264100.0"
"1391"	"52.0"	"1518.0"	"777.0"	"3.6186"	"500001.0"
"1392"	"16.0"	"1460.0"	"393.0"	"4.2614"	"169600.0"
"1393"	"26.0"	"2017.0"	"632.0"	"1.8355"	"61200.0"
"1394"	"31.0"	"2028.0"	"521.0"	"3.494"	"154500.0"
"1395"	"44.0"	"1373.0"	"582.0"	"2.9054"	"155200.0"
"1396"	"26.0"	"894.0"	"435.0"	"3.1875"	"372700.0"
"1397"	"26.0"	"1708.0"	"633.0"	"4.621"	"191100.0"
"1398"	"33.0"	"1837.0"	"771.0"	"5.3506"	"388100.0"
"1399"	"52.0"	"877.0"	"424.0"	"3.79"	"163400.0"
"1400"	"10.0"	"125.0"	"39.0"	"0.9722"	"137500.0"
"1401"	"28.0"	"1176.0"	"480.0"	"7.9794"	"426100.0"
"1402"	"22.0"	"1157.0"	"556.0"	"1.8245"	"85500.0"
"1403"	"52.0"	"1193.0"	"430.0"	"5.0634"	"264200.0"
"1404"	"32.0"	"1370.0"	"411.0"	"4.6312"	"184800.0"
"1405"	"10.0"	"478.0"	"155.0"	"7.0326"	"241100.0"
"1406"	"41.0"	"1032.0"	"435.0"	"4.6957"	"284800.0"
"1407"	"20.0"	"459.0"	"209.0"	"3.1534"	"123400.0"
"1408"	"25.0"	"2327.0"	"577.0"	"2.3851"	"113700.0"
"1409"	"8.0"	"995.0"	"365.0"	"3.3567"	"129100.0"
"1410"	"34.0"	"1929.0"	"567.0"	"4.0147"	"107400.0"
"1411"	"25.0"	"1160.0"	"362.0"	"1.881"	"52500.0"
"1412"	"10.0"	"785.0"	"291.0"	"2.5"	"116100.0"
"1413"	"38.0"	"1518.0"	"425.0"	"2.3382"	"103000.0"
"1414"	"36.0"	"1154.0"	"279.0"	"3.3095"	"105500.0"
"1415"	"24.0"	"1162.0"	"355.0"	"5.6094"	"279200.0"
"1416"	"7.0"	"1336.0"	"423.0"	"4.5066"	"111500.0"
"1417"	"14.0"	"951.0"	"575.0"	"3.0625"	"268800.0"
"1418"	"52.0"	"2198.0"	"418.0"	"3.6667"	"418400.0"
"1419"	"29.0"	"1722.0"	"570.0"	"4.4597"	"204100.0"
"1420"	"52.0"	"830.0"	"408.0"	"3.1373"	"185100.0"
"1421"	"28.0"	"1686.0"	"567.0"	"10.0346"	"500001.0"
"1422"	"52.0"	"391.0"	"187.0"	"2.6713"	"234600.0"
"1423"	"17.0"	"2111.0"	"1062.0"	"3.3536"	"283300.0"
"1424"	"8.0"	"1074.0"	"517.0"	"1.0227"	"87500.0"
"1425"	"35.0"	"1044.0"	"350.0"	"3.9732"	"174900.0"
"1426"	"10.0"	"1381.0"	"522.0"	"5.3661"	"195800.0"
"1427"	"15.0"	"1183.0"	"450.0"	"2.5417"	"92200.0"
"1428"	"31.0"	"801.0"	"292.0"	"4.4844"	"205500.0"
"1429"	"31.0"	"1413.0"	"611.0"	"1.3222"	"51400.0"
"1430"	"34.0"	"926.0"	"371.0"	"4.1523"	"252000.0"
"1431"	"37.0"	"339.0"	"140.0"	"2.2875"	"79900.0"
"1432"	"15.0"	"728.0"	"281.0"	"1.5531"	"93100.0"
"1433"	"52.0"	"547.0"	"186.0"	"7.8705"	"500001.0"
"1434"	"26.0"	"849.0"	"318.0"	"6.2953"	"386200.0"
"1435"	"13.0"	"1767.0"	"585.0"	"3.7478"	"113500.0"
"1436"	"23.0"	"2473.0"	"769.0"	"6.3047"	"285700.0"
"1437"	"52.0"	"754.0"	"340.0"	"1.9213"	"95000.0"
"1438"	"12.0"	"2400.0"	"843.0"	"4.7147"	"158700.0"
"1439"	"50.0"	"1109.0"	"335.0"	"2.8971"	"127800.0"
"1440"	"25.0"	"1543.0"	"521.0"	"4.192"	"219900.0"
"1441"	"34.0"	"754.0"	"294.0"	"3.1333"	"132000.0"
"1442"	"26.0"	"751.0"	"267.0"	"4.7381"	"140500.0"
"1443"	"37.0"	"293.0"	"132.0"	"3.7813"	"247800.0"
"1444"	"14.0"	"616.0"	"281.0"	"3.3462"	"145200.0"
"1445"	"18.0"	"1301.0"	"369.0"	"3.1771"	"194000.0"
"1446"	"15.0"	"2001.0"	"677.0"	"4.8419"	"264000.0"
"1447"	"10.0"	"818.0"	"405.0"	"4.3424"	"160600.0"
"1448"	"36.0"	"229.0"	"93.0"	"5.3602"	"330000.0"
"1449"	"11.0"	"2644.0"	"581.0"	"2.625"	"72700.0"
"1450"	"6.0"	"3010.0"	"828.0"	"3.9508"	"104200.0"
"1451"	"17.0"	"4100.0"	"1823.0"	"3.0943"	"174500.0"
"1452"	"37.0"	"821.0"	"315.0"	"4.6005"	"231600.0"
"1453"	"36.0"	"1668.0"	"455.0"	"3.3009"	"168000.0"
"1454"	"18.0"	"1621.0"	"573.0"	"2.7437"	"120200.0"
"1455"	"20.0"	"2228.0"	"501.0"	"5.6817"	"224200.0"
"1456"	"23.0"	"1574.0"	"642.0"	"5.021"	"252200.0"
"1457"	"21.0"	"2174.0"	"812.0"	"3.5255"	"132100.0"
"1458"	"30.0"	"1794.0"	"990.0"	"1.1835"	"133300.0"
"1459"	"35.0"	"507.0"	"295.0"	"9.0812"	"500001.0"
"1460"	"24.0"	"690.0"	"276.0"	"5.0"	"283000.0"
"1461"	"12.0"	"1007.0"	"323.0"	"3.125"	"117200.0"
"1462"	"36.0"	"796.0"	"283.0"	"4.3971"	"205700.0"
"1463"	"16.0"	"635.0"	"230.0"	"10.0757"	"383900.0"
"1464"	"22.0"	"1005.0"	"420.0"	"1.8846"	"88300.0"
"1465"	"25.0"	"951.0"	"314.0"	"8.2405"	"235200.0"
"1466"	"23.0"	"1209.0"	"347.0"	"6.0132"	"259400.0"
"1467"	"43.0"	"1699.0"	"692.0"	"2.625"	"163300.0"
"1468"	"29.0"	"835.0"	"338.0"	"2.3274"	"170400.0"
"1469"	"24.0"	"641.0"	"274.0"	"2.2067"	"69600.0"
"1470"	"10.0"	"1510.0"	"386.0"	"6.68"	"359500.0"
"1471"	"33.0"	"1345.0"	"500.0"	"3.1629"	"198900.0"
"1472"	"26.0"	"3599.0"	"1257.0"	"10.2292"	"500001.0"
"1473"	"27.0"	"1346.0"	"323.0"	"2.7411"	"59800.0"
"1474"	"18.0"	"263.0"	"110.0"	"6.1288"	"350000.0"
"1475"	"43.0"	"1115.0"	"455.0"	"4.9559"	"273000.0"
"1476"	"32.0"	"999.0"	"245.0"	"2.0216"	"76800.0"
"1477"	"19.0"	"366.0"	"140.0"	"3.0625"	"82500.0"
"1478"	"19.0"	"3072.0"	"870.0"	"2.3393"	"202300.0"
"1479"	"13.0"	"821.0"	"367.0"	"2.0978"	"134000.0"
"1480"	"16.0"	"2132.0"	"853.0"	"2.7983"	"112500.0"
"1481"	"27.0"	"927.0"	"374.0"	"4.1162"	"177200.0"
"1482"	"30.0"	"1335.0"	"458.0"	"5.0232"	"253900.0"
"1483"	"28.0"	"1608.0"	"558.0"	"3.5489"	"106400.0"
"1484"	"52.0"	"1301.0"	"530.0"	"4.0417"	"173800.0"
"1485"	"23.0"	"166.0"	"52.0"	"2.2132"	"100000.0"
"1486"	"28.0"	"2587.0"	"810.0"	"2.331"	"65500.0"
"1487"	"28.0"	"2304.0"	"764.0"	"2.582"	"181800.0"
"1488"	"19.0"	"1025.0"	"383.0"	"4.1484"	"230000.0"
"1489"	"36.0"	"632.0"	"262.0"	"3.5962"	"93600.0"
"1490"	"33.0"	"1100.0"	"503.0"	"2.1694"	"95700.0"
"1491"	"26.0"	"1065.0"	"401.0"	"1.375"	"84400.0"
"1492"	"35.0"	"1726.0"	"387.0"	"3.9613"	"182300.0"
"1493"	"21.0"	"131.0"	"74.0"	"3.5156"	"133300.0"
"1494"	"17.0"	"2614.0"	"887.0"	"4.3657"	"215900.0"
"1495"	"5.0"	"2240.0"	"792.0"	"3.2829"	"162500.0"
"1496"	"48.0"	"893.0"	"394.0"	"2.7928"	"175000.0"
"1497"	"42.0"	"541.0"	"138.0"	"3.4375"	"151700.0"
"1498"	"37.0"	"1243.0"	"350.0"	"1.3971"	"89800.0"
"1499"	"26.0"	"2806.0"	"1491.0"	"3.1929"	"265200.0"
"1500"	"24.0"	"1581.0"	"607.0"	"5.5048"	"303600.0"
"1501"	"25.0"	"910.0"	"387.0"	"3.3639"	"168800.0"
"1502"	"41.0"	"786.0"	"244.0"	"2.5208"	"85500.0"
"1503"	"52.0"	"589.0"	"228.0"	"1.6937"	"108300.0"
"1504"	"14.0"	"1205.0"	"390.0"	"4.2109"	"171200.0"
"1505"	"10.0"	"2625.0"	"1094.0"	"2.3"	"108900.0"
"1506"	"27.0"	"508.0"	"198.0"	"2.625"	"91700.0"
"1507"	"46.0"	"1210.0"	"484.0"	"2.5313"	"77700.0"
"1508"	"34.0"	"1278.0"	"414.0"	"6.1599"	"341200.0"
"1509"	"26.0"	"872.0"	"335.0"	"5.4067"	"277500.0"
"1510"	"29.0"	"2396.0"	"640.0"	"4.6326"	"195200.0"
"1511"	"16.0"	"1118.0"	"503.0"	"3.2546"	"187500.0"
"1512"	"43.0"	"1417.0"	"325.0"	"1.4189"	"141700.0"
"1513"	"33.0"	"909.0"	"267.0"	"4.5687"	"177200.0"
"1514"	"29.0"	"1051.0"	"352.0"	"6.6632"	"325200.0"
"1515"	"24.0"	"454.0"	"169.0"	"4.9286"	"173700.0"
"1516"	"29.0"	"1724.0"	"585.0"	"4.6641"	"248900.0"
"1517"	"32.0"	"1105.0"	"543.0"	"5.1837"	"445600.0"
"1518"	"26.0"	"1516.0"	"627.0"	"4.7143"	"268300.0"
"1519"	"20.0"	"1643.0"	"638.0"	"2.8344"	"164400.0"
"1520"	"17.0"	"522.0"	"202.0"	"2.5875"	"144500.0"
"1521"	"23.0"	"2717.0"	"928.0"	"2.596"	"70000.0"
"1522"	"13.0"	"780.0"	"250.0"	"7.1997"	"253800.0"
"1523"	"25.0"	"411.0"	"214.0"	"3.2375"	"450000.0"
"1524"	"35.0"	"862.0"	"368.0"	"3.6007"	"261800.0"
"1525"	"26.0"	"699.0"	"219.0"	"3.5536"	"71400.0"
"1526"	"15.0"	"576.0"	"205.0"	"2.1467"	"84100.0"
"1527"	"10.0"	"635.0"	"146.0"	"2.2961"	"126700.0"
"1528"	"20.0"	"1081.0"	"379.0"	"4.5398"	"143100.0"
"1529"	"15.0"	"2568.0"	"653.0"	"4.6211"	"151400.0"
"1530"	"14.0"	"1858.0"	"689.0"	"6.0145"	"287100.0"
"1531"	"3.0"	"3032.0"	"1004.0"	"5.9263"	"251800.0"
"1532"	"10.0"	"1686.0"	"714.0"	"3.8235"	"94600.0"
"1533"	"10.0"	"3517.0"	"998.0"	"10.8805"	"500001.0"
"1534"	"35.0"	"632.0"	"204.0"	"3.8929"	"209500.0"
"1535"	"26.0"	"1155.0"	"377.0"	"3.4911"	"88200.0"
"1536"	"52.0"	"948.0"	"358.0"	"3.2917"	"129300.0"
"1537"	"35.0"	"1920.0"	"586.0"	"1.5561"	"68000.0"
"1538"	"17.0"	"1171.0"	"411.0"	"2.875"	"129800.0"
"1539"	"8.0"	"188.0"	"68.0"	"9.4356"	"465600.0"
"1540"	"23.0"	"264.0"	"89.0"	"7.1366"	"273900.0"
"1541"	"34.0"	"433.0"	"83.0"	"5.5124"	"174300.0"
"1542"	"23.0"	"265.0"	"66.0"	"3.125"	"375000.0"
"1543"	"16.0"	"2097.0"	"555.0"	"6.7287"	"299300.0"
"1544"	"34.0"	"1628.0"	"617.0"	"2.34"	"210900.0"
"1545"	"31.0"	"2430.0"	"660.0"	"4.625"	"173900.0"
"1546"	"52.0"	"1417.0"	"444.0"	"1.8214"	"123200.0"
"1547"	"35.0"	"501.0"	"262.0"	"3.8056"	"384700.0"
"1548"	"36.0"	"1367.0"	"393.0"	"1.5078"	"99600.0"
"1549"	"29.0"	"1722.0"	"603.0"	"3.0432"	"91200.0"
"1550"	"52.0"	"2273.0"	"685.0"	"3.9048"	"164700.0"
"1551"	"19.0"	"216.0"	"80.0"	"2.7083"	"64500.0"
"1552"	"33.0"	"1374.0"	"487.0"	"3.6856"	"90000.0"
"1553"	"15.0"	"857.0"	"272.0"	"6.4599"	"219700.0"
"1554"	"16.0"	"1480.0"	"650.0"	"7.52"	"370200.0"
"1555"	"26.0"	"35.0"	"9.0"	"1.625"	"175000.0"
"1556"	"16.0"	"1227.0"	"554.0"	"3.75"	"223100.0"
"1557"	"52.0"	"1091.0"	"409.0"	"3.5909"	"331200.0"
"1558"	"44.0"	"753.0"	"282.0"	"6.0286"	"356000.0"
"1559"	"37.0"	"390.0"	"98.0"	"1.6513"	"90200.0"
"1560"	"24.0"	"1478.0"	"404.0"	"2.5301"	"192900.0"
"1561"	"32.0"	"934.0"	"512.0"	"4.2287"	"500001.0"
"1562"	"19.0"	"944.0"	"332.0"	"5.9175"	"240200.0"
"1563"	"8.0"	"782.0"	"344.0"	"3.7125"	"175000.0"
"1564"	"31.0"	"1062.0"	"277.0"	"3.5156"	"199300.0"
"1565"	"14.0"	"3416.0"	"1357.0"	"3.5943"	"262400.0"
"1566"	"41.0"	"1666.0"	"498.0"	"3.6845"	"175800.0"
"1567"	"35.0"	"892.0"	"304.0"	"1.7898"	"63500.0"
"1568"	"46.0"	"1097.0"	"453.0"	"3.3235"	"87800.0"
"1569"	"32.0"	"706.0"	"277.0"	"2.8958"	"86400.0"
"1570"	"27.0"	"1782.0"	"397.0"	"3.2614"	"305000.0"
"1571"	"44.0"	"967.0"	"484.0"	"5.0754"	"374500.0"
"1572"	"23.0"	"1107.0"	"536.0"	"2.9705"	"245500.0"
"1573"	"47.0"	"826.0"	"279.0"	"1.75"	"85700.0"
"1574"	"18.0"	"2679.0"	"1000.0"	"3.748"	"380400.0"
"1575"	"29.0"	"1603.0"	"706.0"	"3.25"	"112500.0"
"1576"	"10.0"	"693.0"	"220.0"	"2.2895"	"62000.0"
"1577"	"11.0"	"1700.0"	"615.0"	"3.1875"	"172000.0"
"1578"	"17.0"	"732.0"	"241.0"	"5.47"	"204800.0"
"1579"	"14.0"	"2165.0"	"705.0"	"3.7837"	"160300.0"
"1580"	"48.0"	"1441.0"	"727.0"	"1.9485"	"86600.0"
"1581"	"16.0"	"1501.0"	"714.0"	"2.1212"	"108300.0"
"1582"	"24.0"	"1217.0"	"529.0"	"2.2401"	"212500.0"
"1583"	"26.0"	"1779.0"	"543.0"	"5.7089"	"237400.0"
"1584"	"38.0"	"1122.0"	"572.0"	"4.1908"	"500001.0"
"1585"	"27.0"	"917.0"	"287.0"	"7.6059"	"323700.0"
"1586"	"29.0"	"563.0"	"204.0"	"3.7375"	"247700.0"
"1587"	"36.0"	"1358.0"	"445.0"	"4.5568"	"201500.0"
"1588"	"8.0"	"999.0"	"301.0"	"5.193"	"172100.0"
"1589"	"52.0"	"544.0"	"172.0"	"3.3462"	"50800.0"
"1590"	"49.0"	"2363.0"	"661.0"	"3.6885"	"254000.0"
"1591"	"33.0"	"1075.0"	"301.0"	"3.2813"	"190000.0"
"1592"	"42.0"	"889.0"	"341.0"	"2.3241"	"99200.0"
"1593"	"36.0"	"498.0"	"137.0"	"4.7159"	"182100.0"
"1594"	"4.0"	"755.0"	"286.0"	"4.7961"	"168800.0"
"1595"	"52.0"	"1721.0"	"949.0"	"1.1859"	"241700.0"
"1596"	"33.0"	"2300.0"	"623.0"	"3.2596"	"103000.0"
"1597"	"36.0"	"629.0"	"245.0"	"4.9643"	"236100.0"
"1598"	"19.0"	"2852.0"	"1092.0"	"2.9161"	"135700.0"
"1599"	"13.0"	"1250.0"	"475.0"	"2.355"	"122900.0"
"1600"	"15.0"	"4992.0"	"2225.0"	"3.6231"	"193300.0"
"1601"	"9.0"	"1884.0"	"915.0"	"4.8333"	"277200.0"
"1602"	"33.0"	"1052.0"	"363.0"	"4.7333"	"257500.0"
"1603"	"6.0"	"4771.0"	"1376.0"	"4.7068"	"184300.0"
"1604"	"16.0"	"665.0"	"290.0"	"3.2933"	"260000.0"
"1605"	"26.0"	"1720.0"	"935.0"	"3.358"	"364500.0"
"1606"	"43.0"	"1667.0"	"543.0"	"2.8667"	"217800.0"
"1607"	"39.0"	"539.0"	"212.0"	"2.0938"	"79600.0"
"1608"	"52.0"	"968.0"	"333.0"	"1.2034"	"79500.0"
"1609"	"35.0"	"978.0"	"326.0"	"4.9583"	"342800.0"
"1610"	"17.0"	"1720.0"	"595.0"	"5.086"	"148400.0"
"1611"	"18.0"	"3596.0"	"2270.0"	"2.8036"	"225000.0"
"1612"	"42.0"	"1094.0"	"238.0"	"2.0729"	"114100.0"
"1613"	"17.0"	"1222.0"	"443.0"	"6.6361"	"308600.0"
"1614"	"10.0"	"282.0"	"96.0"	"4.2788"	"125000.0"
"1615"	"28.0"	"2264.0"	"697.0"	"5.2446"	"258000.0"
"1616"	"25.0"	"1109.0"	"403.0"	"2.8306"	"87500.0"
"1617"	"17.0"	"2071.0"	"757.0"	"3.1076"	"115800.0"
"1618"	"29.0"	"1328.0"	"590.0"	"3.1"	"162100.0"
"1619"	"43.0"	"857.0"	"208.0"	"1.2841"	"72000.0"
"1620"	"24.0"	"834.0"	"318.0"	"1.7538"	"90300.0"
"1621"	"21.0"	"1432.0"	"483.0"	"5.2067"	"221200.0"
"1622"	"34.0"	"735.0"	"249.0"	"3.9167"	"189500.0"
"1623"	"33.0"	"2170.0"	"466.0"	"3.2371"	"154700.0"
"1624"	"43.0"	"874.0"	"380.0"	"3.5542"	"96500.0"
"1625"	"16.0"	"1671.0"	"442.0"	"6.5004"	"263600.0"
"1626"	"36.0"	"441.0"	"203.0"	"7.8164"	"500001.0"
"1627"	"33.0"	"694.0"	"229.0"	"2.0221"	"52200.0"
"1628"	"47.0"	"1220.0"	"557.0"	"7.3672"	"500001.0"
"1629"	"21.0"	"2556.0"	"484.0"	"2.4716"	"102500.0"
"1630"	"28.0"	"884.0"	"258.0"	"1.4397"	"51700.0"
"1631"	"45.0"	"2868.0"	"625.0"	"2.121"	"144000.0"
"1632"	"9.0"	"1142.0"	"365.0"	"5.3363"	"160800.0"
"1633"	"36.0"	"1672.0"	"545.0"	"4.2143"	"146900.0"
"1634"	"52.0"	"708.0"	"275.0"	"6.1655"	"500001.0"
"1635"	"37.0"	"782.0"	"296.0"	"1.6515"	"61600.0"
"1636"	"49.0"	"1435.0"	"690.0"	"4.3158"	"500001.0"
"1637"	"32.0"	"2003.0"	"622.0"	"4.0333"	"210200.0"
"1638"	"23.0"	"1132.0"	"410.0"	"5.9174"	"225900.0"
"1639"	"18.0"	"1166.0"	"333.0"	"2.2417"	"79200.0"
"1640"	"35.0"	"590.0"	"144.0"	"4.6333"	"161200.0"
"1641"	"31.0"	"1533.0"	"269.0"	"4.2353"	"156800.0"
"1642"	"15.0"	"6583.0"	"2789.0"	"2.8247"	"150000.0"
"1643"	"29.0"	"1009.0"	"379.0"	"1.3844"	"177500.0"
"1644"	"27.0"	"5023.0"	"1605.0"	"4.6452"	"236200.0"
"1645"	"26.0"	"1952.0"	"327.0"	"4.087"	"182500.0"
"1646"	"32.0"	"812.0"	"299.0"	"2.75"	"72200.0"
"1647"	"41.0"	"2751.0"	"836.0"	"2.1"	"171600.0"
"1648"	"10.0"	"1056.0"	"312.0"	"3.6007"	"104000.0"
"1649"	"5.0"	"9842.0"	"3886.0"	"4.2037"	"194600.0"
"1650"	"17.0"	"416.0"	"83.0"	"2.0"	"87500.0"
"1651"	"17.0"	"1867.0"	"709.0"	"3.2123"	"120700.0"
"1652"	"51.0"	"662.0"	"180.0"	"2.101"	"56700.0"
"1653"	"13.0"	"4126.0"	"1773.0"	"3.7313"	"189800.0"
"1654"	"21.0"	"2494.0"	"800.0"	"7.7201"	"362700.0"
"1655"	"39.0"	"1258.0"	"359.0"	"1.4896"	"69500.0"
"1656"	"34.0"	"442.0"	"195.0"	"6.2838"	"318200.0"
"1657"	"52.0"	"1129.0"	"460.0"	"3.2632"	"227700.0"
"1658"	"13.0"	"4266.0"	"1955.0"	"2.3169"	"123400.0"
"1659"	"21.0"	"2109.0"	"712.0"	"2.2755"	"125000.0"
"1660"	"16.0"	"946.0"	"266.0"	"5.7001"	"205100.0"
"1661"	"34.0"	"1262.0"	"511.0"	"3.4375"	"259800.0"
"1662"	"36.0"	"964.0"	"299.0"	"4.2703"	"220900.0"
"1663"	"32.0"	"1338.0"	"609.0"	"4.5687"	"381200.0"
"1664"	"29.0"	"481.0"	"140.0"	"2.2917"	"112500.0"
"1665"	"36.0"	"1620.0"	"842.0"	"2.3599"	"168400.0"
"1666"	"25.0"	"311.0"	"93.0"	"6.6833"	"275900.0"
"1667"	"38.0"	"756.0"	"256.0"	"4.125"	"173900.0"
"1668"	"14.0"	"1877.0"	"559.0"	"5.1365"	"215000.0"
"1669"	"21.0"	"639.0"	"273.0"	"4.5333"	"234200.0"
"1670"	"34.0"	"1962.0"	"501.0"	"1.8715"	"139600.0"
"1671"	"13.0"	"1643.0"	"544.0"	"7.7684"	"362300.0"
"1672"	"25.0"	"118.0"	"50.0"	"2.3056"	"162500.0"
"1673"	"35.0"	"1012.0"	"265.0"	"5.1296"	"195900.0"
"1674"	"10.0"	"4274.0"	"1621.0"	"1.6983"	"66600.0"
"1675"	"33.0"	"2021.0"	"748.0"	"6.8553"	"482200.0"
"1676"	"27.0"	"3033.0"	"526.0"	"4.25"	"162900.0"
"1677"	"36.0"	"737.0"	"169.0"	"0.9838"	"79300.0"
"1678"	"44.0"	"502.0"	"117.0"	"2.0156"	"112500.0"
"1679"	"37.0"	"1663.0"	"608.0"	"5.0863"	"440300.0"
"1680"	"45.0"	"630.0"	"237.0"	"1.925"	"74100.0"
"1681"	"37.0"	"1398.0"	"328.0"	"1.1681"	"78100.0"
"1682"	"30.0"	"425.0"	"140.0"	"1.6198"	"122700.0"
"1683"	"27.0"	"789.0"	"167.0"	"0.9518"	"91400.0"
"1684"	"48.0"	"1071.0"	"361.0"	"3.6"	"194500.0"
"1685"	"36.0"	"1231.0"	"482.0"	"4.6442"	"316800.0"
"1686"	"26.0"	"9.0"	"5.0"	"1.625"	"85000.0"
"1687"	"18.0"	"4476.0"	"1514.0"	"2.4728"	"88300.0"
