"id"	"housing_median_age"	"households"	"median_income"	"median_house_value"
"4584"	"25.0"	"5666.0"	"5.0294"	"280200.0"
"4585"	"35.0"	"5640.0"	"4.8355"	"141600.0"
"4586"	"5.0"	"5617.0"	"5.0203"	"476300.0"
"4587"	"17.0"	"5950.0"	"6.8686"	"406500.0"
"4588"	"8.0"	"5659.0"	"2.7019"	"153300.0"
"4589"	"36.0"	"5353.0"	"3.7359"	"262500.0"
"4590"	"19.0"	"5393.0"	"3.1441"	"176300.0"
"4591"	"22.0"	"5809.0"	"4.2829"	"240000.0"
"4592"	"22.0"	"5523.0"	"3.3995"	"324000.0"
"4593"	"9.0"	"5232.0"	"2.3266"	"137500.0"
"4594"	"15.0"	"5390.0"	"4.0987"	"434000.0"
"4595"	"29.0"	"5590.0"	"4.2955"	"218800.0"
"4596"	"45.0"	"5025.0"	"6.3401"	"387300.0"
"4597"	"15.0"	"5751.0"	"3.4187"	"161700.0"
"4598"	"4.0"	"5629.0"	"2.9643"	"154000.0"
"4599"	"17.0"	"5840.0"	"2.4405"	"74300.0"
"4600"	"33.0"	"5656.0"	"3.338"	"185300.0"
"4601"	"38.0"	"4920.0"	"5.5423"	"248700.0"
"4602"	"30.0"	"5604.0"	"1.684"	"65900.0"
"4603"	"16.0"	"5791.0"	"4.0473"	"212100.0"
"4604"	"46.0"	"5802.0"	"4.8264"	"146800.0"
"4605"	"14.0"	"5173.0"	"3.8684"	"265600.0"
"4606"	"0.0"	"5648.0"	"5.5337"	"372000.0"
"4607"	"0.0"	"5313.0"	"3.4375"	"500001.0"
"4608"	"36.0"	"5431.0"	"1.8843"	"55200.0"
"4609"	"33.0"	"5973.0"	"3.9306"	"93800.0"
"4610"	"37.0"	"5792.0"	"3.6111"	"196300.0"
"4611"	"4.0"	"5700.0"	"3.2216"	"161600.0"
"4612"	"36.0"	"5459.0"	"7.6864"	"422500.0"
"4613"	"38.0"	"3647.0"	"2.6016"	"121200.0"
"4614"	"17.0"	"5695.0"	"7.1322"	"500001.0"
"4615"	"0.0"	"5937.0"	"2.9934"	"256300.0"
"4616"	"27.0"	"5811.0"	"6.6842"	"265300.0"
"4617"	"15.0"	"5749.0"	"3.9219"	"175000.0"
"4618"	"8.0"	"6002.0"	"1.6071"	"112500.0"
"4619"	"37.0"	"5800.0"	"5.0855"	"209800.0"
"4620"	"14.0"	"5498.0"	"2.3382"	"297500.0"
"4621"	"16.0"	"5677.0"	"3.55"	"212800.0"
"4622"	"35.0"	"5558.0"	"4.2619"	"139700.0"
"4623"	"0.0"	"5815.0"	"2.6071"	"250000.0"
"4624"	"41.0"	"5598.0"	"4.9792"	"170400.0"
"4625"	"17.0"	"5584.0"	"4.35"	"261000.0"
"4626"	"32.0"	"5265.0"	"3.1912"	"220800.0"
"4627"	"16.0"	"5958.0"	"5.0254"	"350000.0"
"4628"	"0.0"	"5805.0"	"1.6786"	"126600.0"
"4629"	"31.0"	"5567.0"	"2.5521"	"65600.0"
"4630"	"28.0"	"5893.0"	"1.8304"	"225000.0"
"4631"	"32.0"	"5775.0"	"4.375"	"335200.0"
"4632"	"34.0"	"5640.0"	"2.3783"	"166700.0"
"4633"	"35.0"	"5541.0"	"1.8152"	"94300.0"
"4634"	"25.0"	"5782.0"	"3.5978"	"80600.0"
"4635"	"41.0"	"5232.0"	"2.3849"	"122000.0"
"4636"	"27.0"	"5646.0"	"2.3152"	"63100.0"
"4637"	"11.0"	"5627.0"	"5.5756"	"309900.0"
"4638"	"19.0"	"5533.0"	"4.5594"	"204200.0"
"4639"	"18.0"	"5765.0"	"2.1607"	"67000.0"
"4640"	"28.0"	"5879.0"	"3.5078"	"362500.0"
"4641"	"14.0"	"5819.0"	"2.3409"	"115500.0"
"4642"	"2.0"	"5312.0"	"1.8656"	"122900.0"
"4643"	"15.0"	"5826.0"	"4.4375"	"244900.0"
"4644"	"46.0"	"4944.0"	"8.3837"	"473400.0"
"4645"	"8.0"	"5554.0"	"1.5922"	"115100.0"
"4646"	"16.0"	"5866.0"	"2.25"	"162500.0"
"4647"	"47.0"	"4797.0"	"4.6727"	"158900.0"
"4648"	"0.0"	"5369.0"	"2.5933"	"359600.0"
"4649"	"22.0"	"5757.0"	"2.6607"	"169300.0"
"4650"	"27.0"	"5569.0"	"4.7007"	"169500.0"
"4651"	"25.0"	"5477.0"	"4.7237"	"306600.0"
"4652"	"0.0"	"5730.0"	"7.508"	"348700.0"
"4653"	"35.0"	"5701.0"	"7.9168"	"356000.0"
"4654"	"26.0"	"5690.0"	"6.1601"	"266100.0"
"4655"	"26.0"	"5021.0"	"6.3663"	"279400.0"
"4656"	"0.0"	"5796.0"	"5.338"	"270900.0"
"4657"	"23.0"	"5840.0"	"6.0501"	"254200.0"
"4658"	"36.0"	"6000.0"	"1.6094"	"79500.0"
"4659"	"27.0"	"5507.0"	"2.2303"	"159400.0"
"4660"	"0.0"	"5720.0"	"1.5326"	"90600.0"
"4661"	"3.0"	"5615.0"	"1.59"	"80900.0"
"4662"	"44.0"	"6043.0"	"2.5893"	"83000.0"
"4663"	"20.0"	"5755.0"	"2.7596"	"82200.0"
"4664"	"19.0"	"5923.0"	"3.2331"	"226700.0"
"4665"	"0.0"	"5412.0"	"6.2113"	"500001.0"
"4666"	"25.0"	"5737.0"	"2.8152"	"106900.0"
"4667"	"6.0"	"5666.0"	"2.9392"	"230300.0"
"4668"	"32.0"	"5650.0"	"6.091"	"290400.0"
"4669"	"31.0"	"5573.0"	"2.0899"	"74800.0"
"4670"	"25.0"	"5949.0"	"3.875"	"127400.0"
"4671"	"6.0"	"5735.0"	"1.6352"	"53100.0"
"4672"	"24.0"	"5836.0"	"3.25"	"81600.0"
"4673"	"4.0"	"5866.0"	"1.6585"	"92900.0"
"4674"	"0.0"	"5435.0"	"3.5435"	"278600.0"
"4675"	"29.0"	"5536.0"	"2.6576"	"147900.0"
"4676"	"35.0"	"5770.0"	"3.8203"	"141500.0"
"4677"	"30.0"	"5198.0"	"4.51"	"189900.0"
"4678"	"25.0"	"5320.0"	"4.1304"	"160500.0"
"4679"	"44.0"	"5537.0"	"2.7857"	"79700.0"
"4680"	"20.0"	"5361.0"	"3.2415"	"172200.0"
"4681"	"18.0"	"5736.0"	"5.5767"	"372000.0"
"4682"	"25.0"	"5778.0"	"10.1275"	"500001.0"
"4683"	"22.0"	"5700.0"	"2.5363"	"83900.0"
"4684"	"24.0"	"5456.0"	"1.3993"	"104600.0"
"4685"	"23.0"	"5046.0"	"3.0827"	"148100.0"
"4686"	"32.0"	"5211.0"	"3.8788"	"226900.0"
"4687"	"28.0"	"5338.0"	"4.5224"	"142000.0"
"4688"	"17.0"	"5607.0"	"2.1776"	"75500.0"
"4689"	"24.0"	"5133.0"	"3.5671"	"228500.0"
"4690"	"48.0"	"5419.0"	"6.0758"	"226800.0"
"4691"	"19.0"	"6026.0"	"0.8941"	"98200.0"
"4692"	"0.0"	"5785.0"	"1.2375"	"100000.0"
"4693"	"16.0"	"5869.0"	"5.3559"	"207300.0"
"4694"	"45.0"	"5817.0"	"3.9"	"147000.0"
"4695"	"14.0"	"5963.0"	"6.0718"	"156000.0"
"4696"	"32.0"	"5794.0"	"1.8288"	"32500.0"
"4697"	"17.0"	"5876.0"	"9.8144"	"500001.0"
"4698"	"9.0"	"5789.0"	"4.65"	"245000.0"
"4699"	"31.0"	"5768.0"	"2.59"	"69300.0"
"4700"	"17.0"	"5772.0"	"6.1103"	"301600.0"
"4701"	"30.0"	"5265.0"	"4.7952"	"141400.0"
"4702"	"8.0"	"5620.0"	"4.3194"	"199500.0"
"4703"	"15.0"	"5617.0"	"2.5772"	"170200.0"
"4704"	"36.0"	"5583.0"	"7.2554"	"335600.0"
"4705"	"16.0"	"5659.0"	"5.373"	"244500.0"
"4706"	"0.0"	"5627.0"	"2.5833"	"167500.0"
"4707"	"16.0"	"5916.0"	"1.712"	"82100.0"
"4708"	"10.0"	"5840.0"	"8.1631"	"500001.0"
"4709"	"36.0"	"5729.0"	"7.5975"	"369100.0"
"4710"	"46.0"	"5085.0"	"5.4886"	"254200.0"
"4711"	"30.0"	"5422.0"	"6.6539"	"284900.0"
"4712"	"48.0"	"5671.0"	"2.2262"	"225000.0"
"4713"	"15.0"	"5698.0"	"3.1014"	"96800.0"
"4714"	"28.0"	"5987.0"	"4.1364"	"154500.0"
"4715"	"24.0"	"5761.0"	"2.1357"	"187500.0"
"4716"	"17.0"	"5982.0"	"2.4583"	"75000.0"
"4717"	"9.0"	"5850.0"	"6.2022"	"365900.0"
"4718"	"20.0"	"5469.0"	"1.2222"	"107200.0"
"4719"	"35.0"	"5763.0"	"15.0001"	"500001.0"
"4720"	"0.0"	"5988.0"	"2.108"	"83800.0"
"4721"	"15.0"	"5736.0"	"3.6458"	"156600.0"
"4722"	"10.0"	"5646.0"	"2.5556"	"69700.0"
"4723"	"33.0"	"5227.0"	"4.8497"	"184400.0"
"4724"	"48.0"	"5773.0"	"2.375"	"124500.0"
"4725"	"35.0"	"5526.0"	"2.1977"	"154200.0"
"4726"	"33.0"	"5233.0"	"3.9226"	"148700.0"
"4727"	"29.0"	"5724.0"	"2.2109"	"73200.0"
"4728"	"19.0"	"5695.0"	"4.425"	"188400.0"
"4729"	"16.0"	"5864.0"	"3.4519"	"143300.0"
"4730"	"0.0"	"5899.0"	"2.57"	"72000.0"
"4731"	"12.0"	"5755.0"	"1.8382"	"126400.0"
"4732"	"18.0"	"5767.0"	"2.4653"	"66100.0"
"4733"	"17.0"	"5683.0"	"1.4044"	"61700.0"
"4734"	"33.0"	"5485.0"	"4.7891"	"334600.0"
"4735"	"16.0"	"5543.0"	"5.5126"	"248400.0"
"4736"	"29.0"	"4884.0"	"6.5948"	"404000.0"
"4737"	"23.0"	"5745.0"	"2.1658"	"57600.0"
"4738"	"20.0"	"5544.0"	"5.2888"	"463800.0"
"4739"	"19.0"	"5312.0"	"3.5187"	"209400.0"
"4740"	"27.0"	"5776.0"	"3.2262"	"97200.0"
"4741"	"37.0"	"5659.0"	"4.5179"	"145600.0"
"4742"	"25.0"	"5340.0"	"6.4978"	"361500.0"
"4743"	"0.0"	"5726.0"	"2.0958"	"116400.0"
"4744"	"9.0"	"5545.0"	"3.835"	"418600.0"
"4745"	"23.0"	"5159.0"	"5.3991"	"273000.0"
"4746"	"15.0"	"5842.0"	"4.1731"	"352100.0"
"4747"	"42.0"	"5693.0"	"3.7802"	"107300.0"
"4748"	"27.0"	"5740.0"	"3.5417"	"114800.0"
"4749"	"23.0"	"5063.0"	"3.2664"	"142900.0"
"4750"	"36.0"	"5464.0"	"2.4117"	"162500.0"
"4751"	"27.0"	"6004.0"	"5.75"	"176600.0"
"4752"	"27.0"	"5671.0"	"9.3464"	"500001.0"
"4753"	"26.0"	"5999.0"	"3.5"	"103600.0"
"4754"	"9.0"	"5113.0"	"5.5321"	"500001.0"
"4755"	"0.0"	"5732.0"	"3.6729"	"137800.0"
"4756"	"42.0"	"6061.0"	"3.125"	"71300.0"
"4757"	"0.0"	"5388.0"	"2.7372"	"210200.0"
"4758"	"17.0"	"5915.0"	"3.7778"	"487500.0"
"4759"	"7.0"	"5763.0"	"2.5417"	"82900.0"
"4760"	"39.0"	"5437.0"	"5.9676"	"380000.0"
"4761"	"0.0"	"6028.0"	"0.696"	"42500.0"
"4762"	"36.0"	"5687.0"	"6.5513"	"350400.0"
"4763"	"23.0"	"5749.0"	"4.125"	"241400.0"
"4764"	"21.0"	"5287.0"	"3.293"	"337500.0"
"4765"	"15.0"	"5732.0"	"0.7403"	"68600.0"
"4766"	"26.0"	"5702.0"	"5.5413"	"302100.0"
"4767"	"33.0"	"5436.0"	"3.7672"	"173800.0"
"4768"	"17.0"	"5654.0"	"2.316"	"119400.0"
"4769"	"19.0"	"5855.0"	"4.375"	"129900.0"
"4770"	"11.0"	"5332.0"	"2.679"	"144900.0"
"4771"	"8.0"	"5740.0"	"3.1667"	"145700.0"
"4772"	"30.0"	"4772.0"	"5.0479"	"280400.0"
"4773"	"35.0"	"5654.0"	"1.7188"	"69900.0"
"4774"	"32.0"	"4767.0"	"3.0348"	"150500.0"
"4775"	"35.0"	"5736.0"	"11.1228"	"500001.0"
"4776"	"37.0"	"4734.0"	"5.6758"	"253400.0"
"4777"	"29.0"	"5597.0"	"2.0154"	"81700.0"
"4778"	"16.0"	"6045.0"	"3.375"	"157500.0"
"4779"	"42.0"	"5402.0"	"3.6128"	"225000.0"
"4780"	"30.0"	"5665.0"	"2.6875"	"60600.0"
"4781"	"25.0"	"5538.0"	"2.8155"	"176800.0"
"4782"	"36.0"	"5689.0"	"2.0066"	"125000.0"
"4783"	"2.0"	"5796.0"	"4.5417"	"233700.0"
"4784"	"6.0"	"6031.0"	"4.15"	"265000.0"
"4785"	"35.0"	"5853.0"	"3.05"	"121600.0"
"4786"	"14.0"	"5902.0"	"7.5953"	"434800.0"
"4787"	"13.0"	"5907.0"	"1.8894"	"112500.0"
"4788"	"7.0"	"4917.0"	"3.4051"	"500001.0"
"4789"	"36.0"	"5629.0"	"3.1205"	"174000.0"
"4790"	"6.0"	"5762.0"	"3.4643"	"136300.0"
"4791"	"48.0"	"5129.0"	"4.1179"	"134600.0"
"4792"	"18.0"	"5840.0"	"3.1667"	"186900.0"
"4793"	"29.0"	"5647.0"	"6.0701"	"149900.0"
"4794"	"12.0"	"5130.0"	"5.0519"	"356100.0"
"4795"	"10.0"	"5923.0"	"3.2917"	"97900.0"
"4796"	"18.0"	"5869.0"	"3.6389"	"215000.0"
"4797"	"37.0"	"5761.0"	"2.25"	"67500.0"
"4798"	"14.0"	"5683.0"	"4.0687"	"160300.0"
"4799"	"28.0"	"5623.0"	"2.4219"	"137500.0"
"4800"	"28.0"	"5518.0"	"4.131"	"123800.0"
"4801"	"15.0"	"5504.0"	"6.1008"	"286200.0"
"4802"	"20.0"	"5460.0"	"8.2004"	"500001.0"
"4803"	"18.0"	"5455.0"	"2.4777"	"260300.0"
"4804"	"30.0"	"5724.0"	"2.7171"	"95800.0"
"4805"	"1.0"	"5850.0"	"2.625"	"121200.0"
"4806"	"23.0"	"5373.0"	"3.3841"	"184400.0"
"4807"	"31.0"	"5588.0"	"2.275"	"122400.0"
"4808"	"22.0"	"5654.0"	"2.4914"	"159200.0"
"4809"	"34.0"	"5215.0"	"2.5938"	"129500.0"
"4810"	"30.0"	"4619.0"	"2.5158"	"134900.0"
"4811"	"44.0"	"5722.0"	"3.2632"	"99800.0"
"4812"	"14.0"	"5637.0"	"3.5227"	"202400.0"
"4813"	"16.0"	"5216.0"	"2.6962"	"288200.0"
"4814"	"24.0"	"5619.0"	"4.3214"	"131700.0"
"4815"	"24.0"	"5128.0"	"3.8438"	"130800.0"
"4816"	"2.0"	"5760.0"	"2.625"	"203200.0"
"4817"	"20.0"	"5881.0"	"9.3586"	"500001.0"
"4818"	"2.0"	"5881.0"	"2.6667"	"172800.0"
"4819"	"16.0"	"5553.0"	"4.635"	"248600.0"
"4820"	"21.0"	"5994.0"	"2.375"	"55000.0"
"4821"	"43.0"	"5497.0"	"2.6607"	"91500.0"
"4822"	"21.0"	"5376.0"	"3.4773"	"155800.0"
"4823"	"17.0"	"5676.0"	"4.375"	"291700.0"
"4824"	"22.0"	"5530.0"	"3.7202"	"182100.0"
"4825"	"16.0"	"5673.0"	"3.8"	"217100.0"
"4826"	"25.0"	"5687.0"	"1.1728"	"41700.0"
"4827"	"36.0"	"5257.0"	"7.1069"	"313400.0"
"4828"	"42.0"	"5570.0"	"2.186"	"132700.0"
"4829"	"10.0"	"5854.0"	"3.8672"	"162700.0"
"4830"	"13.0"	"5755.0"	"1.5812"	"94000.0"
"4831"	"16.0"	"5956.0"	"10.3048"	"500001.0"
"4832"	"15.0"	"5791.0"	"15.0001"	"500001.0"
"4833"	"17.0"	"5809.0"	"1.0375"	"89800.0"
"4834"	"18.0"	"5831.0"	"2.8"	"113600.0"
"4835"	"29.0"	"5795.0"	"6.3199"	"236700.0"
"4836"	"27.0"	"4270.0"	"2.7273"	"187500.0"
"4837"	"30.0"	"5729.0"	"3.3699"	"244000.0"
"4838"	"33.0"	"5909.0"	"5.0155"	"97300.0"
"4839"	"4.0"	"5543.0"	"2.7183"	"190400.0"
"4840"	"37.0"	"5304.0"	"4.4882"	"144000.0"
"4841"	"24.0"	"5984.0"	"3.4643"	"90900.0"
"4842"	"26.0"	"5767.0"	"4.8862"	"195000.0"
"4843"	"29.0"	"5853.0"	"5.1538"	"171300.0"
"4844"	"41.0"	"4783.0"	"2.3343"	"97800.0"
"4845"	"17.0"	"5776.0"	"1.975"	"138100.0"
"4846"	"23.0"	"5647.0"	"2.9292"	"84500.0"
"4847"	"4.0"	"5871.0"	"2.1571"	"48600.0"
"4848"	"15.0"	"5839.0"	"3.0288"	"161400.0"
"4849"	"0.0"	"5910.0"	"3.2344"	"245500.0"
"4850"	"23.0"	"5434.0"	"2.9821"	"175700.0"
"4851"	"9.0"	"5706.0"	"2.6354"	"128100.0"
"4852"	"27.0"	"5657.0"	"3.9632"	"240300.0"
"4853"	"27.0"	"5592.0"	"4.3235"	"116900.0"
"4854"	"28.0"	"5646.0"	"3.0"	"251400.0"
"4855"	"26.0"	"5598.0"	"5.0"	"175200.0"
"4856"	"0.0"	"5473.0"	"3.2"	"155000.0"
"4857"	"12.0"	"5858.0"	"7.8375"	"500001.0"
"4858"	"0.0"	"5822.0"	"3.6591"	"105100.0"
"4859"	"17.0"	"5696.0"	"2.875"	"143800.0"
"4860"	"23.0"	"5884.0"	"2.7986"	"114400.0"
"4861"	"26.0"	"5443.0"	"4.1947"	"222700.0"
"4862"	"35.0"	"5673.0"	"4.0577"	"107300.0"
"4863"	"36.0"	"5655.0"	"8.4471"	"351300.0"
"4864"	"28.0"	"5207.0"	"7.5078"	"344000.0"
"4865"	"13.0"	"5744.0"	"9.8098"	"500001.0"
"4866"	"48.0"	"4967.0"	"3.4213"	"84500.0"
"4867"	"29.0"	"5527.0"	"4.7273"	"234200.0"
"4868"	"17.0"	"5646.0"	"4.5556"	"318600.0"
"4869"	"22.0"	"5833.0"	"3.1205"	"240500.0"
"4870"	"34.0"	"5082.0"	"3.748"	"380400.0"
"4871"	"26.0"	"5681.0"	"1.375"	"84400.0"
"4872"	"29.0"	"5630.0"	"1.9375"	"65300.0"
"4873"	"24.0"	"5736.0"	"5.7613"	"500001.0"
"4874"	"0.0"	"5707.0"	"15.0001"	"500001.0"
"4875"	"16.0"	"5748.0"	"15.0001"	"500001.0"
"4876"	"49.0"	"4323.0"	"4.2429"	"147300.0"
"4877"	"40.0"	"4964.0"	"1.9707"	"107900.0"
"4878"	"31.0"	"5694.0"	"2.5208"	"58500.0"
"4879"	"16.0"	"5517.0"	"2.3571"	"113400.0"
"4880"	"8.0"	"5532.0"	"2.7159"	"139300.0"
"4881"	"22.0"	"5551.0"	"4.1136"	"279900.0"
"4882"	"25.0"	"5556.0"	"4.25"	"162900.0"
"4883"	"29.0"	"5748.0"	"6.0298"	"289100.0"
"4884"	"12.0"	"5906.0"	"6.91"	"380000.0"
"4885"	"17.0"	"5752.0"	"4.1806"	"209000.0"
"4886"	"0.0"	"5665.0"	"3.5114"	"151200.0"
"4887"	"5.0"	"5644.0"	"3.1731"	"121500.0"
"4888"	"39.0"	"5854.0"	"4.2917"	"121300.0"
"4889"	"30.0"	"5510.0"	"2.6364"	"271100.0"
"4890"	"0.0"	"6034.0"	"1.0096"	"162500.0"
"4891"	"17.0"	"5704.0"	"4.3816"	"88600.0"
"4892"	"24.0"	"5797.0"	"2.125"	"80800.0"
"4893"	"27.0"	"5557.0"	"3.0529"	"265800.0"
"4894"	"42.0"	"5199.0"	"5.6445"	"135500.0"
"4895"	"31.0"	"5662.0"	"4.6042"	"272200.0"
"4896"	"28.0"	"5761.0"	"2.8125"	"141700.0"
"4897"	"22.0"	"5513.0"	"4.0972"	"181400.0"
"4898"	"33.0"	"5773.0"	"1.5208"	"70300.0"
"4899"	"24.0"	"5817.0"	"1.8977"	"100000.0"
"4900"	"16.0"	"5764.0"	"1.9797"	"118800.0"
"4901"	"36.0"	"5449.0"	"6.1504"	"266000.0"
"4902"	"21.0"	"5573.0"	"2.6774"	"95800.0"
"4903"	"32.0"	"4207.0"	"9.1232"	"472000.0"
"4904"	"43.0"	"5451.0"	"3.1599"	"95000.0"
"4905"	"16.0"	"5927.0"	"7.7736"	"378100.0"
"4906"	"35.0"	"5427.0"	"5.6885"	"268200.0"
"4907"	"25.0"	"5871.0"	"2.77"	"68400.0"
"4908"	"18.0"	"5696.0"	"2.9583"	"188700.0"
"4909"	"24.0"	"5584.0"	"3.0978"	"137200.0"
"4910"	"17.0"	"5865.0"	"6.37"	"229200.0"
"4911"	"30.0"	"5363.0"	"3.7315"	"197900.0"
"4912"	"13.0"	"5361.0"	"2.1375"	"87500.0"
"4913"	"0.0"	"5895.0"	"3.3929"	"75700.0"
"4914"	"45.0"	"5441.0"	"4.2375"	"205000.0"
"4915"	"7.0"	"5622.0"	"2.5625"	"138000.0"
"4916"	"32.0"	"5497.0"	"5.0574"	"276200.0"
"4917"	"48.0"	"5734.0"	"2.8523"	"87500.0"
"4918"	"27.0"	"5670.0"	"3.375"	"133700.0"
"4919"	"40.0"	"5580.0"	"4.7568"	"143500.0"
"4920"	"27.0"	"5077.0"	"2.6673"	"218100.0"
"4921"	"42.0"	"5198.0"	"3.5461"	"103600.0"
"4922"	"15.0"	"5842.0"	"4.125"	"160200.0"
"4923"	"32.0"	"5477.0"	"2.6567"	"110400.0"
"4924"	"43.0"	"5908.0"	"4.7159"	"163700.0"
"4925"	"22.0"	"5545.0"	"5.2998"	"247200.0"
"4926"	"17.0"	"5868.0"	"1.7411"	"96700.0"
"4927"	"8.0"	"5331.0"	"1.6009"	"118100.0"
"4928"	"28.0"	"5189.0"	"3.9673"	"477300.0"
"4929"	"37.0"	"5118.0"	"1.9779"	"73300.0"
"4930"	"47.0"	"4687.0"	"4.9504"	"214800.0"
"4931"	"15.0"	"5474.0"	"5.0863"	"440300.0"
"4932"	"25.0"	"5630.0"	"3.8816"	"147300.0"
"4933"	"40.0"	"5594.0"	"4.0385"	"350000.0"
"4934"	"34.0"	"5237.0"	"1.125"	"81800.0"
"4935"	"0.0"	"5619.0"	"3.7083"	"307700.0"
"4936"	"12.0"	"5285.0"	"1.2864"	"131300.0"
"4937"	"30.0"	"5639.0"	"3.0119"	"171400.0"
"4938"	"8.0"	"5715.0"	"4.6687"	"344300.0"
"4939"	"33.0"	"5630.0"	"5.6205"	"300800.0"
"4940"	"4.0"	"5712.0"	"3.2813"	"243600.0"
"4941"	"14.0"	"5714.0"	"3.9091"	"500001.0"
"4942"	"18.0"	"5725.0"	"4.3088"	"152500.0"
"4943"	"16.0"	"5700.0"	"5.1408"	"264700.0"
"4944"	"21.0"	"5574.0"	"4.7404"	"295800.0"
"4945"	"32.0"	"5907.0"	"2.9815"	"73000.0"
"4946"	"36.0"	"5667.0"	"3.7153"	"229800.0"
"4947"	"37.0"	"5643.0"	"2.5101"	"95300.0"
"4948"	"28.0"	"5672.0"	"2.3304"	"64900.0"
"4949"	"45.0"	"5428.0"	"2.7137"	"196400.0"
"4950"	"35.0"	"5826.0"	"6.5958"	"236800.0"
"4951"	"23.0"	"5709.0"	"2.2543"	"156300.0"
"4952"	"6.0"	"5658.0"	"5.0662"	"331600.0"
"4953"	"34.0"	"4920.0"	"3.0704"	"151600.0"
"4954"	"21.0"	"5649.0"	"3.0234"	"65000.0"
"4955"	"34.0"	"5367.0"	"3.9309"	"178500.0"
"4956"	"24.0"	"5522.0"	"4.8125"	"244600.0"
"4957"	"17.0"	"5660.0"	"3.4722"	"243100.0"
"4958"	"17.0"	"5958.0"	"3.7917"	"183900.0"
"4959"	"0.0"	"5985.0"	"3.5"	"73500.0"
"4960"	"27.0"	"5480.0"	"5.121"	"287600.0"
"4961"	"16.0"	"5640.0"	"2.9081"	"65600.0"
"4962"	"8.0"	"5234.0"	"2.4934"	"165800.0"
"4963"	"47.0"	"6028.0"	"12.632"	"500001.0"
"4964"	"36.0"	"5623.0"	"3.8323"	"128300.0"
"4965"	"48.0"	"4825.0"	"13.2949"	"500001.0"
"4966"	"25.0"	"5666.0"	"2.1284"	"59400.0"
"4967"	"0.0"	"5634.0"	"4.2212"	"271300.0"
"4968"	"23.0"	"5590.0"	"1.6875"	"122700.0"
"4969"	"47.0"	"5075.0"	"2.4012"	"159400.0"
"4970"	"30.0"	"5813.0"	"3.375"	"200000.0"
"4971"	"17.0"	"5367.0"	"3.9833"	"342800.0"
"4972"	"26.0"	"5131.0"	"2.5504"	"151300.0"
"4973"	"38.0"	"5707.0"	"6.0497"	"177500.0"
"4974"	"38.0"	"5571.0"	"3.6467"	"147500.0"
"4975"	"29.0"	"5364.0"	"2.5195"	"136900.0"
"4976"	"0.0"	"5417.0"	"3.0278"	"356300.0"
"4977"	"36.0"	"6074.0"	"4.625"	"250000.0"
"4978"	"35.0"	"5536.0"	"2.9219"	"114300.0"
"4979"	"42.0"	"4913.0"	"3.4506"	"139000.0"
"4980"	"14.0"	"5702.0"	"2.7697"	"76600.0"
"4981"	"18.0"	"5696.0"	"3.7863"	"192200.0"
"4982"	"14.0"	"5463.0"	"5.0596"	"363900.0"
"4983"	"9.0"	"5832.0"	"5.2366"	"293300.0"
"4984"	"16.0"	"5774.0"	"5.3054"	"273500.0"
"4985"	"14.0"	"5573.0"	"4.119"	"128800.0"
"4986"	"24.0"	"5534.0"	"4.4167"	"425000.0"
"4987"	"37.0"	"5226.0"	"4.1862"	"183600.0"
"4988"	"16.0"	"5604.0"	"4.0714"	"215600.0"
"4989"	"17.0"	"5786.0"	"8.9565"	"500001.0"
"4990"	"34.0"	"5678.0"	"3.256"	"183300.0"
"4991"	"5.0"	"5669.0"	"4.4671"	"270800.0"
"4992"	"30.0"	"5666.0"	"3.725"	"123500.0"
"4993"	"2.0"	"5665.0"	"3.5588"	"346400.0"
"4994"	"18.0"	"5303.0"	"3.1635"	"74300.0"
"4995"	"34.0"	"5795.0"	"1.3362"	"95000.0"
"4996"	"23.0"	"5697.0"	"4.7344"	"134600.0"
"4997"	"34.0"	"5633.0"	"6.925"	"290300.0"
"4998"	"17.0"	"5939.0"	"2.8977"	"142500.0"
"4999"	"32.0"	"5936.0"	"9.7796"	"500001.0"
"5000"	"0.0"	"5697.0"	"2.2981"	"105400.0"
"5001"	"8.0"	"5752.0"	"2.9632"	"286300.0"
"5002"	"38.0"	"4787.0"	"4.7019"	"191100.0"
"5003"	"48.0"	"5849.0"	"12.3411"	"500001.0"
"5004"	"45.0"	"4853.0"	"7.4353"	"389800.0"
"5005"	"16.0"	"5608.0"	"2.785"	"72300.0"
"5006"	"19.0"	"5874.0"	"3.3516"	"150000.0"
"5007"	"10.0"	"5536.0"	"4.4821"	"252400.0"
"5008"	"37.0"	"5662.0"	"3.0234"	"88600.0"
"5009"	"0.0"	"5800.0"	"3.5114"	"430800.0"
"5010"	"18.0"	"5367.0"	"1.6652"	"99000.0"
"5011"	"0.0"	"6000.0"	"1.8516"	"85000.0"
"5012"	"24.0"	"5615.0"	"4.7135"	"203200.0"
"5013"	"18.0"	"5580.0"	"1.641"	"96800.0"
"5014"	"19.0"	"4673.0"	"5.6512"	"314000.0"
"5015"	"16.0"	"4910.0"	"3.5292"	"361800.0"
"5016"	"15.0"	"5538.0"	"4.1656"	"313100.0"
"5017"	"15.0"	"5788.0"	"4.0"	"101400.0"
"5018"	"28.0"	"5600.0"	"5.9359"	"422200.0"
"5019"	"32.0"	"5260.0"	"3.3304"	"194600.0"
"5020"	"0.0"	"6075.0"	"1.625"	"67500.0"
"5021"	"28.0"	"5350.0"	"3.475"	"151200.0"
